,시,구,동,행정동코드,인구,남자,여자,geometry
10,서울특별시,종로구,창신1동,11110670,6098,3268,2830,"MULTIPOLYGON (((127.0157260408003 37.57298376265474, 127.0188185365185 37.57098451977708, 127.0175133756155 37.57029101296999, 127.0172783400352 37.5702024312381, 127.0171373467301 37.57014954041541, 127.0170003453341 37.5701027859073, 127.0168696861816 37.57005943724952, 127.0167409868101 37.57001950356381, 127.0166415466344 37.56998864893561, 127.0163801750635 37.56991209062485, 127.0161766627633 37.56986280930545, 127.016005640567 37.56982380100295, 127.0158654089304 37.56981531307181, 127.0157629720032 37.56980928655595, 127.0156654207759 37.56980859794676, 127.0153758582863 37.56980657136566, 127.0116157594745 37.56978206242719, 127.011285951644 37.56978182425201, 127.0101040119439 37.56978255882795, 127.0095852321692 37.56978378493083, 127.0101604483956 37.57156810157083, 127.0119608808745 37.57263839098752, 127.0126065575891 37.57467709134436, 127.012649293721 37.57538134668361, 127.0154776944663 37.57681045639643, 127.0156694701141 37.57557804700112, 127.0157260408003 37.57298376265474)))"
11,서울특별시,종로구,창신2동,11110680,9825,4996,4829,"MULTIPOLYGON (((127.0104800653117 37.58033548115759, 127.0111095046239 37.57891061096566, 127.0117318091938 37.57618210635931, 127.012649293721 37.57538134668361, 127.0126065575891 37.57467709134436, 127.0119608808745 37.57263839098752, 127.0101604483956 37.57156810157083, 127.0097269061034 37.57149242744257, 127.0088361317144 37.5727393428237, 127.0084044778301 37.57584944651766, 127.0084204352058 37.57615771036203, 127.0084331095824 37.57623151130525, 127.0085045495068 37.57642911259777, 127.008557539439 37.57657566769911, 127.008613988002 37.57670881432088, 127.0088413178392 37.58045263873488, 127.0099654330849 37.58020835714158, 127.0104800653117 37.58033548115759)))"
12,서울특별시,종로구,창신3동,11110690,7322,3606,3716,"MULTIPOLYGON (((127.0149504964771 37.58213073135636, 127.0149509615907 37.58141191900284, 127.0154776944663 37.57681045639643, 127.012649293721 37.57538134668361, 127.0117318091938 37.57618210635931, 127.0111095046239 37.57891061096566, 127.0104800653117 37.58033548115759, 127.0121550244591 37.58150517845035, 127.012801219237 37.58131747945706, 127.0131223864201 37.58143931902778, 127.0138277921009 37.58170812346521, 127.0146858848304 37.58222654740629, 127.0149504964771 37.58213073135636)))"
13,서울특별시,종로구,숭인1동,11110700,6613,3237,3376,"MULTIPOLYGON (((127.0187516636571 37.5775269002752, 127.0191137166765 37.57516121467827, 127.0191680508145 37.5747456897067, 127.0188751079565 37.57396370424468, 127.017638558308 37.57348757621025, 127.0175886968993 37.57347067230245, 127.0172121640845 37.57334302372096, 127.0165252760691 37.57317697499821, 127.0157260408003 37.57298376265474, 127.0156694701141 37.57557804700112, 127.0154776944663 37.57681045639643, 127.0149509615907 37.58141191900284, 127.0149504964771 37.58213073135636, 127.0160673028117 37.58184013347665, 127.0163900710065 37.5818425829683, 127.0167863320873 37.58153662148743, 127.0176045239479 37.57968880236296, 127.0180055103903 37.57805818233138, 127.0187516636571 37.5775269002752)))"
14,서울특별시,종로구,숭인2동,11110710,9972,5008,4964,"MULTIPOLYGON (((127.0231678778042 37.57804158355124, 127.0233681239995 37.5717398548992, 127.0188185365185 37.57098451977708, 127.0157260408003 37.57298376265474, 127.0165252760691 37.57317697499821, 127.0172121640845 37.57334302372096, 127.0175886968993 37.57347067230245, 127.017638558308 37.57348757621025, 127.0188751079565 37.57396370424468, 127.0191680508145 37.5747456897067, 127.0191137166765 37.57516121467827, 127.0187516636571 37.5775269002752, 127.0225087439379 37.57809642692493, 127.0231678778042 37.57804158355124)))"
15,서울특별시,종로구,청운효자동,11110515,13090,6120,6970,"MULTIPOLYGON (((126.9735872635534 37.5932890232807, 126.9736396597634 37.59259411899388, 126.9756933435133 37.58968403424009, 126.9761502251726 37.58954522797433, 126.9765668118176 37.58929695337157, 126.9788795757727 37.58727127731592, 126.9789736688563 37.58717817828867, 126.9794179389037 37.58590023032471, 126.9803037016248 37.58098617361973, 126.980028224962 37.580086995769, 126.9797411252997 37.57913143187454, 126.9796895403428 37.57860955110071, 126.979617516159 37.57716144799568, 126.9796057912844 37.57660704191863, 126.9795924891094 37.57597727455634, 126.9768888427482 37.57565077944879, 126.975803789978 37.5756494688242, 126.9743315383576 37.57574990629986, 126.9739396199809 37.57824042997809, 126.9739173633834 37.57848707304101, 126.9738192578445 37.57937214030263, 126.9713519754476 37.57951327793981, 126.9699045736163 37.57930175362873, 126.9696694991036 37.5791125267496, 126.9696687735331 37.57899287900988, 126.9696672191487 37.57873620513492, 126.9696644266947 37.57853113668221, 126.9694145388658 37.57812112414218, 126.9692128429691 37.57793529930939, 126.9689551169548 37.57793526234029, 126.9680660469963 37.57824678046787, 126.9674570900956 37.57897525058544, 126.9674300601846 37.57919257799861, 126.9674217630265 37.57926352144165, 126.9674243158433 37.57960153712449, 126.9628104104726 37.57944880965677, 126.960673532739 37.58079784202972, 126.9578953246189 37.58381141046542, 126.9577538691774 37.584868680012, 126.957804671329 37.58498834135819, 126.9580484269533 37.58521114524583, 126.958865149454 37.58595764505004, 126.9591791236673 37.58610217226465, 126.9593112702535 37.58606121583168, 126.9594692987896 37.58601224045006, 126.9596821465636 37.58604476197731, 126.9605059752543 37.58626372501299, 126.9617106679302 37.58667821129155, 126.9619771439963 37.58683265456152, 126.9620363967875 37.58686814731631, 126.9622330053535 37.58698592219034, 126.9631738830229 37.58786338117127, 126.9634224872304 37.58814167454556, 126.9641159099608 37.5889785669954, 126.9642372441088 37.58913797948431, 126.9642400217167 37.5893430475863, 126.9641420421186 37.58958033196943, 126.9641376052684 37.58963500891115, 126.964111613838 37.58998139049233, 126.9645745138506 37.59097261926832, 126.9646881457353 37.59112072592575, 126.9664337494751 37.59293244072924, 126.9680439243682 37.59359205532072, 126.9681386529497 37.59361163575197, 126.9684720131749 37.59352525660245, 126.9685305986841 37.59350459936501, 126.9686423528942 37.59346518297949, 126.9687072740213 37.59341836116727, 126.9687789832648 37.59336665034412, 126.9688718922761 37.59336491426392, 126.9689248439463 37.59336392580813, 126.9698444131133 37.59347509519625, 126.9715476019638 37.59370130879074, 126.9719375264941 37.5938857822259, 126.9735872635534 37.5932890232807)))"
16,서울특별시,종로구,혜화동,11110650,20948,9426,11522,"MULTIPOLYGON (((127.004194817617 37.58795048303252, 127.0041861961394 37.58777010851341, 127.00418355846 37.58771354437431, 127.0041638899187 37.58729006506221, 127.0042997472868 37.58708670556748, 127.0046092171449 37.58699522489745, 127.0047032100521 37.58698587130248, 127.0051246853577 37.58694595193991, 127.0055408341663 37.58696121612009, 127.0056086132096 37.58695248658489, 127.0057356691429 37.58693611847661, 127.0059333543167 37.58690990576036, 127.0065274937981 37.58612822121334, 127.007149932 37.58405894053222, 127.0073549368092 37.58336333585895, 127.0073325396313 37.58320333921623, 127.0061821953815 37.5839612948596, 127.0058045952615 37.5847562782827, 127.0027208294721 37.58372368050578, 127.0017211283405 37.58313363545241, 127.001804621914 37.58253031283793, 126.9982302630869 37.581266540341, 126.9964997845193 37.5810225677299, 126.9965420858462 37.58157369542727, 126.9962654637042 37.58270708341522, 126.9960279551438 37.58328743710543, 126.9958742834118 37.58350761039735, 126.9932892834612 37.58692953701408, 126.9922915706435 37.58719562326232, 126.9912991408195 37.58706519278284, 126.9892992556181 37.58727963952128, 126.9884303806787 37.58742234537463, 126.9883083676072 37.58746911903312, 126.9891359030894 37.59130668631862, 126.9985321547677 37.59250646095414, 126.9987451786228 37.59251637926506, 126.9989741586568 37.59247115853042, 126.9993720050733 37.59236681171856, 127.0006245265884 37.59245336571912, 127.0007859970764 37.59244503534296, 127.0009421942903 37.59239265541499, 127.0015597672751 37.5919187660639, 127.0015812851388 37.59188963716848, 127.0016812280189 37.59175253032394, 127.0019118430581 37.59124875027647, 127.0017869920184 37.59086177213, 127.0016981053348 37.59060226050966, 127.0016582518405 37.59010184631106, 127.0023378187786 37.58915379544608, 127.0023856324952 37.58910399946759, 127.0024304919374 37.58905729163966, 127.0034198794376 37.58835502962636, 127.004194817617 37.58795048303252)))"
17,서울특별시,중구,소공동,11140520,3045,1542,1503,"MULTIPOLYGON (((126.9810873773489 37.56180104199569, 126.9805012403719 37.56151683916288, 126.98030881374 37.561425917917, 126.974074773048 37.55982652702355, 126.9728718496518 37.55971525405376, 126.9720061766122 37.55963626305379, 126.9719362103378 37.55963220503933, 126.9713992376259 37.559602732847, 126.9695924617563 37.56201362245151, 126.9667735382637 37.56579436403002, 126.9671864699827 37.56625582764381, 126.96713423029 37.56630119278387, 126.9671930515086 37.56636085699477, 126.9672974662963 37.56646554636407, 126.9673356767295 37.56650376640693, 126.96792521742 37.567096953691, 126.9680102711992 37.5671825142215, 126.9690483700185 37.56819441770833, 126.9743319356233 37.56926180051753, 126.9753747099125 37.56931556702156, 126.9752753631349 37.56873421770358, 126.9752936778799 37.56865839132112, 126.9756361473965 37.56775642220665, 126.9783506689609 37.56543985096958, 126.9797171138066 37.56588370468476, 126.9805936036098 37.56595007074264, 126.9826462837558 37.56594928530389, 126.9826446107068 37.56589959842637, 126.9826336764851 37.56557663390231, 126.982405273951 37.56406882807667, 126.9822751061127 37.56367472366295, 126.9820381729554 37.56295736377829, 126.9814089488784 37.56216304085677, 126.9810873773489 37.56180104199569)))"
18,서울특별시,중구,회현동,11140540,5864,3193,2671,"MULTIPOLYGON (((126.9853641277334 37.5542383883403, 126.9854270936981 37.55374442699289, 126.9848752560584 37.55330443919126, 126.9844691406694 37.55309310303041, 126.9841472448582 37.55306770320313, 126.9837435515071 37.55303585175674, 126.9830674398687 37.55340364998983, 126.9825657931835 37.55359516605728, 126.9814801985623 37.55392390264949, 126.9808391061314 37.55392559223424, 126.9798293777556 37.55341526609197, 126.9784145816092 37.55427319275102, 126.9771543514164 37.55498193760583, 126.9770508002919 37.55501640626198, 126.9769566193467 37.55504659887737, 126.9769259822011 37.55505641403961, 126.976733724379 37.55502626831344, 126.9766280281852 37.55496270544252, 126.9765784953986 37.55486322576352, 126.9765632276209 37.5546140298507, 126.9765543590337 37.55446889144211, 126.9764950568093 37.55324286193942, 126.9764901023886 37.55313461051957, 126.9766586528781 37.55270834462548, 126.972362318945 37.5543911047289, 126.9690727159189 37.55389693009717, 126.9684889708641 37.55538376368131, 126.9693030071065 37.55802050617245, 126.9705719986678 37.55931400389029, 126.9713992376259 37.559602732847, 126.9719362103378 37.55963220503933, 126.9720061766122 37.55963626305379, 126.9728718496518 37.55971525405376, 126.974074773048 37.55982652702355, 126.98030881374 37.561425917917, 126.9805012403719 37.56151683916288, 126.9810873773489 37.56180104199569, 126.9812613897558 37.5612630369372, 126.9822269965232 37.56009225603972, 126.9822767403792 37.55998461347934, 126.9823557882142 37.5598135516441, 126.9825198169141 37.55944816927764, 126.9826292321009 37.55920313059683, 126.9827367354294 37.55896119397855, 126.9828576402953 37.55866878547204, 126.9830692292914 37.55815594358479, 126.983152003486 37.55795462838923, 126.9832347253186 37.55765754553968, 126.9832466383791 37.55757196958859, 126.9832503805563 37.55754472017957, 126.9832548287599 37.55751229200868, 126.9832782717919 37.55729494431392, 126.9833710599143 37.55605047903621, 126.9833915549397 37.55574737306877, 126.9834250048722 37.5551053084878, 126.983448311028 37.55470093019694, 126.9835826866012 37.55419901603192, 126.9838418993854 37.55396016534691, 126.9850138898426 37.55417434187068, 126.9853641277334 37.5542383883403)))"
19,서울특별시,중구,명동,11140550,3497,1557,1940,"MULTIPOLYGON (((126.9770344988775 37.56919453005455, 126.9775840824726 37.56924090399486, 126.9778027177905 37.56924975808179, 126.9826921386665 37.56889046468609, 126.9827318096513 37.56888500509863, 126.9839702953816 37.56868762394625, 126.984422328848 37.56861523785879, 126.9857170061534 37.56837639374081, 126.9865992431933 37.56821348455564, 126.986787299905 37.56820459472246, 126.9868611882065 37.5682011032103, 126.9888983161631 37.5681085386568, 126.9895162417321 37.56814951948801, 126.9905920323297 37.56822401178576, 126.9908687824506 37.56824324248878, 126.9908288331809 37.56682682674005, 126.9905954746451 37.56618248434521, 126.9897607078794 37.56613381211586, 126.9885933635301 37.56524875593656, 126.988507706234 37.56473693419287, 126.9885087769927 37.56458032970966, 126.98857856306 37.56358464298665, 126.9887605086339 37.56290728134311, 126.9894143177165 37.56286628177801, 126.9898862203742 37.56288048898898, 126.9903177391461 37.56295551238243, 126.9903254158221 37.56289322092849, 126.9903390524704 37.56278211837493, 126.9904800192468 37.56162454704496, 126.9904904812056 37.56150819211315, 126.9905181656508 37.56119884635328, 126.9885445065344 37.5603892181446, 126.9873813993399 37.55838547378224, 126.986915083446 37.55745389208485, 126.9867688833883 37.55732490462495, 126.9858215998338 37.55676185772457, 126.9854233267172 37.55664182059952, 126.9850890721012 37.55657726894294, 126.9848595896799 37.5562991032275, 126.9847642294896 37.55616040222243, 126.9847383914529 37.5561228113901, 126.9847570451699 37.55588506294212, 126.9847889496681 37.55579796062881, 126.9848579735725 37.55560956445576, 126.9853641277334 37.5542383883403, 126.9850138898426 37.55417434187068, 126.9838418993854 37.55396016534691, 126.9835826866012 37.55419901603192, 126.983448311028 37.55470093019694, 126.9834250048722 37.5551053084878, 126.9833915549397 37.55574737306877, 126.9833710599143 37.55605047903621, 126.9832782717919 37.55729494431392, 126.9832548287599 37.55751229200868, 126.9832503805563 37.55754472017957, 126.9832466383791 37.55757196958859, 126.9832347253186 37.55765754553968, 126.983152003486 37.55795462838923, 126.9830692292914 37.55815594358479, 126.9828576402953 37.55866878547204, 126.9827367354294 37.55896119397855, 126.9826292321009 37.55920313059683, 126.9825198169141 37.55944816927764, 126.9823557882142 37.5598135516441, 126.9822767403792 37.55998461347934, 126.9822269965232 37.56009225603972, 126.9812613897558 37.5612630369372, 126.9810873773489 37.56180104199569, 126.9814089488784 37.56216304085677, 126.9820381729554 37.56295736377829, 126.9822751061127 37.56367472366295, 126.982405273951 37.56406882807667, 126.9826336764851 37.56557663390231, 126.9826446107068 37.56589959842637, 126.9826462837558 37.56594928530389, 126.9805936036098 37.56595007074264, 126.9797171138066 37.56588370468476, 126.9783506689609 37.56543985096958, 126.9756361473965 37.56775642220665, 126.9752936778799 37.56865839132112, 126.9752753631349 37.56873421770358, 126.9753747099125 37.56931556702156, 126.9759747282125 37.56933629942576, 126.9770344988775 37.56919453005455)))"
20,서울특별시,중구,필동,11140570,5054,2519,2535,"MULTIPOLYGON (((126.9934719028237 37.56300289844828, 126.9933868777163 37.56270515371175, 126.9933635962742 37.56260925854692, 126.9936378049789 37.56185840513056, 126.993678549768 37.56176705699058, 126.993721419164 37.56171594961831, 126.9942957211817 37.56152715749887, 126.9944941694331 37.56148068747776, 126.9947543863667 37.56142744555073, 126.9953169440536 37.5615179962955, 126.9998681165792 37.56255692535536, 127.001173124308 37.56288031946599, 127.0011042684447 37.56216059578659, 127.0009954435768 37.5610607873972, 127.0003966295817 37.55938989570024, 127.0026381999178 37.55847097051198, 127.0034001472472 37.55881781707909, 127.0035124992557 37.55882617098682, 127.0038787520308 37.55814156499214, 127.0034786137715 37.55669659766394, 127.0033873134398 37.55659255851625, 127.0032833663091 37.55647494585358, 127.0030942022643 37.55629726009495, 127.0027182991199 37.55600161136326, 127.0025119717724 37.55584976706966, 127.0013851373215 37.55547208046729, 127.0010876006803 37.55541786840281, 127.0002877531416 37.55524322950505, 126.998574870732 37.55425575106481, 126.9984921620385 37.55403106653451, 126.9983751123051 37.5532341233711, 126.9974039980855 37.55127639302695, 126.9963947856118 37.55183536255859, 126.9951330985821 37.55226600236355, 126.9944431038432 37.55228220278156, 126.9943787729183 37.55222909020464, 126.9941989305418 37.5520806067647, 126.9925845034365 37.55068560141915, 126.9923599740225 37.55009312642247, 126.9878114172989 37.55149198027539, 126.9854270936981 37.55374442699289, 126.9853641277334 37.5542383883403, 126.9848579735725 37.55560956445576, 126.9847889496681 37.55579796062881, 126.9847570451699 37.55588506294212, 126.9847383914529 37.5561228113901, 126.9847642294896 37.55616040222243, 126.9848595896799 37.5562991032275, 126.9850890721012 37.55657726894294, 126.9854233267172 37.55664182059952, 126.9858215998338 37.55676185772457, 126.9867688833883 37.55732490462495, 126.986915083446 37.55745389208485, 126.9873813993399 37.55838547378224, 126.9885445065344 37.5603892181446, 126.9905181656508 37.56119884635328, 126.9904904812056 37.56150819211315, 126.9904800192468 37.56162454704496, 126.9903390524704 37.56278211837493, 126.9903254158221 37.56289322092849, 126.9903177391461 37.56295551238243, 126.9914289555048 37.56329950229422, 126.9934719028237 37.56300289844828)))"
21,서울특별시,중구,장충동,11140580,5628,2775,2853,"MULTIPOLYGON (((127.0095679109717 37.56302574403669, 127.0093642045607 37.56204704626533, 127.0098505965631 37.5604897693074, 127.0098534236055 37.56042982421882, 127.0098580945646 37.56032864917184, 127.0072650223244 37.55627868493698, 127.0064500581337 37.55561150027972, 127.005225615363 37.55457449259853, 127.005150752117 37.55450654158651, 127.0050610247873 37.55442508008277, 127.0049041678486 37.55428246078831, 127.0045264935684 37.55393498359103, 127.0037757210704 37.55190942615732, 127.0038240000716 37.55158057411367, 127.0038572343282 37.55135431266967, 127.0042252789949 37.55037563944465, 127.0038924990723 37.55019622503125, 127.0026844109379 37.54960075852897, 127.0002531588077 37.5495082452712, 127.0002169569067 37.54951469894092, 126.9999506788974 37.54956217236035, 126.9998683866524 37.54959449776895, 126.9998071820105 37.5496188183286, 126.9993668863353 37.54979177549393, 126.9991043126989 37.54989093079555, 126.998856340108 37.54990824810945, 126.9985217771834 37.54993129931611, 126.9977430665264 37.54935788556125, 126.9953205558618 37.54723726999229, 126.9931941079559 37.54905562616137, 126.9923599740225 37.55009312642247, 126.9925845034365 37.55068560141915, 126.9941989305418 37.5520806067647, 126.9943787729183 37.55222909020464, 126.9944431038432 37.55228220278156, 126.9951330985821 37.55226600236355, 126.9963947856118 37.55183536255859, 126.9974039980855 37.55127639302695, 126.9983751123051 37.5532341233711, 126.9984921620385 37.55403106653451, 126.998574870732 37.55425575106481, 127.0002877531416 37.55524322950505, 127.0010876006803 37.55541786840281, 127.0013851373215 37.55547208046729, 127.0025119717724 37.55584976706966, 127.0027182991199 37.55600161136326, 127.0030942022643 37.55629726009495, 127.0032833663091 37.55647494585358, 127.0033873134398 37.55659255851625, 127.0034786137715 37.55669659766394, 127.0038787520308 37.55814156499214, 127.0035124992557 37.55882617098682, 127.0034001472472 37.55881781707909, 127.0026381999178 37.55847097051198, 127.0003966295817 37.55938989570024, 127.0009954435768 37.5610607873972, 127.0011042684447 37.56216059578659, 127.001173124308 37.56288031946599, 127.0026453110782 37.56242679419468, 127.0029848405177 37.56242709644079, 127.0034893151035 37.56244273931566, 127.0052241602202 37.56249959663678, 127.0061686104376 37.56286634360593, 127.0066991831633 37.56357302852737, 127.0095679109717 37.56302574403669)))"
22,서울특별시,중구,광희동,11140590,6221,3257,2964,"MULTIPOLYGON (((127.0095679109717 37.56302574403669, 127.0066991831633 37.56357302852737, 127.0061686104376 37.56286634360593, 127.0052241602202 37.56249959663678, 127.0034893151035 37.56244273931566, 127.0029848405177 37.56242709644079, 127.0026453110782 37.56242679419468, 127.001173124308 37.56288031946599, 126.9998681165792 37.56255692535536, 126.9953169440536 37.5615179962955, 126.9947543863667 37.56142744555073, 126.9944941694331 37.56148068747776, 126.9942957211817 37.56152715749887, 126.993721419164 37.56171594961831, 126.993678549768 37.56176705699058, 126.9936378049789 37.56185840513056, 126.9933635962742 37.56260925854692, 126.9933868777163 37.56270515371175, 126.9934719028237 37.56300289844828, 126.9950543794229 37.56508622215564, 126.9958903249347 37.56547059864012, 126.9967654471395 37.56566281566984, 126.99982265825 37.56580508171158, 127.0015279851917 37.56588243542868, 127.0027437667691 37.56548725861798, 127.0032268844665 37.56528877683991, 127.0034799567509 37.56565282506402, 127.0035929038956 37.56581534524982, 127.0038036843441 37.56615997655574, 127.0040374471527 37.56654617863747, 127.0041633797754 37.56676190799077, 127.0049877196601 37.5688204361892, 127.0054642962472 37.56931479456103, 127.0066836099916 37.5696477611322, 127.0095852321692 37.56978378493083, 127.0099350962637 37.5693154104235, 127.0116925263386 37.56788955080572, 127.0117637831032 37.56781435763957, 127.0119162744606 37.56646794444975, 127.0119031694115 37.5662372064622, 127.0118862832832 37.56608894060311, 127.0110900167103 37.56586691109503, 127.0105061141851 37.56576534327287, 127.0099809230955 37.56426467231144, 127.0095679109717 37.56302574403669)))"
23,서울특별시,중구,을지로동,11140605,2002,1207,795,"MULTIPOLYGON (((126.9934719028237 37.56300289844828, 126.9914289555048 37.56329950229422, 126.9903177391461 37.56295551238243, 126.9898862203742 37.56288048898898, 126.9894143177165 37.56286628177801, 126.9887605086339 37.56290728134311, 126.98857856306 37.56358464298665, 126.9885087769927 37.56458032970966, 126.988507706234 37.56473693419287, 126.9885933635301 37.56524875593656, 126.9897607078794 37.56613381211586, 126.9905954746451 37.56618248434521, 126.9908288331809 37.56682682674005, 126.9908687824506 37.56824324248878, 126.9966966265454 37.56870989125176, 126.9967966683521 37.56872389200475, 126.9969766239248 37.56874939188403, 126.9979240697465 37.56888637378169, 126.9982973899722 37.56894091593279, 126.9983491068369 37.56895088287298, 127.0016222491592 37.56959157448218, 127.0066836099916 37.5696477611322, 127.0054642962472 37.56931479456103, 127.0049877196601 37.5688204361892, 127.0041633797754 37.56676190799077, 127.0040374471527 37.56654617863747, 127.0038036843441 37.56615997655574, 127.0035929038956 37.56581534524982, 127.0034799567509 37.56565282506402, 127.0032268844665 37.56528877683991, 127.0027437667691 37.56548725861798, 127.0015279851917 37.56588243542868, 126.99982265825 37.56580508171158, 126.9967654471395 37.56566281566984, 126.9958903249347 37.56547059864012, 126.9950543794229 37.56508622215564, 126.9934719028237 37.56300289844828)))"
24,서울특별시,중구,신당5동,11140650,10846,5312,5534,"MULTIPOLYGON (((127.0236152478631 37.56516886904607, 127.0267054954105 37.56498976245136, 127.0267568039915 37.56428904775203, 127.0267075541278 37.5638822383187, 127.0265912494255 37.56358432685774, 127.0264991149577 37.56338741823071, 127.0264815834279 37.56335578267504, 127.0263954842566 37.5632072285016, 127.0262652068204 37.56299376211291, 127.0235298861134 37.56073011014464, 127.0234949744223 37.56071797409027, 127.0233348751008 37.56074436830169, 127.02288256251 37.5607628216526, 127.0223074679285 37.56083711087956, 127.0220347504014 37.56087994791072, 127.021791598256 37.56094543779678, 127.0213177605131 37.56112040737801, 127.020951324216 37.56132059798269, 127.0208809023051 37.56136879759237, 127.0206655724089 37.56151886076881, 127.0204962493254 37.56165900898949, 127.0187739617245 37.56339160479137, 127.0159907184426 37.564122672606, 127.0180743572028 37.56556664980869, 127.0205925754728 37.56575807897013, 127.0236152478631 37.56516886904607)))"
25,서울특별시,중구,황학동,11140670,13669,6607,7062,"MULTIPOLYGON (((127.0236152478631 37.56516886904607, 127.0205925754728 37.56575807897013, 127.0180743572028 37.56556664980869, 127.017699086111 37.56998577691102, 127.0175133756155 37.57029101296999, 127.0188185365185 37.57098451977708, 127.0233681239995 37.5717398548992, 127.0235977494824 37.56580425008264, 127.0236152478631 37.56516886904607)))"
26,서울특별시,중구,중림동,11140680,13007,6534,6473,"MULTIPOLYGON (((126.9713992376259 37.559602732847, 126.9705719986678 37.55931400389029, 126.9693030071065 37.55802050617245, 126.9684889708641 37.55538376368131, 126.9657200180734 37.55411165026642, 126.9652018287633 37.55374763829929, 126.9648491386671 37.55349478944745, 126.9623868743941 37.55150399398249, 126.9621362215918 37.55192200380381, 126.9620685757563 37.55207943160345, 126.961707249935 37.55296638811462, 126.9616618402714 37.55334171879928, 126.9617027044694 37.55534292838134, 126.961838039219 37.55540660812221, 126.9619841986044 37.55535206667223, 126.962020870108 37.55533783023146, 126.9620501845675 37.55532645358582, 126.9629271112777 37.55622661812477, 126.9630980674387 37.55642298000916, 126.9632159136027 37.55715025898734, 126.9630366208267 37.5581825818219, 126.9614834863961 37.55885377187588, 126.9620679010407 37.5592609165609, 126.9636095048223 37.55930961772834, 126.9636582475572 37.55932223359292, 126.9637104077843 37.55933653155207, 126.9637585361085 37.55934972955886, 126.9638741663953 37.55940884226382, 126.9641821532124 37.55956741736362, 126.9643282875138 37.55965012922717, 126.9652380139032 37.5601710326246, 126.9655385971901 37.56038383445967, 126.9661874679054 37.5608457063168, 126.9665350198628 37.56108049991978, 126.9666124906869 37.561132677408, 126.9669014319327 37.56130638041186, 126.9673819387459 37.5614955534074, 126.9679222803674 37.56164334197116, 126.9680819597247 37.56167898870061, 126.9688994469641 37.56186068414217, 126.9695924617563 37.56201362245151, 126.9713992376259 37.559602732847)))"
